# Logfile created on 2014-05-25 20:05:42 -0500 by logger.rb/31641
W, [2014-05-25T22:37:32.518737 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p2-1 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518901 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-1 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518992 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz11-1 is not assigned to a portgroup
W, [2014-05-25T22:37:32.519073 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz11-2 is not assigned to a portgroup
W, [2014-05-25T22:37:32.519158 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvums11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.519242 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcinv11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.643294 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp12.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:37:32.646165 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp11.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:37:34.170243 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5t1 based on filterSpec
I, [2014-05-25T22:38:39.838206 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:38:42.035508 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5t2 based on filterSpec
I, [2014-05-25T22:39:52.180020 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:39:54.760697 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscwvcms1 based on filterSpec
I, [2014-05-25T22:39:57.502186 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:39:57.506087 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506182 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwisilon1_old datastore 2.1 don't power on is not assigned to a portgroup
W, [2014-05-25T22:39:57.506277 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss2-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506366 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss4-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506454 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss4-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506712 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t3-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506810 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t1-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506898 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t2-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.506977 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz1-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507089 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss3-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507158 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz1-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507235 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507308 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t4-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507377 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcms1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507448 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t3-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507516 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t4-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507585 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507657 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcsso1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507728 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss1-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507801 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t1-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507870 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss3-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.507937 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcinv1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508008 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss2-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508076 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwdcnm1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508157 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvums1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508231 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t2-1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508300 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcdb1 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508376 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss1-2 is not assigned to a portgroup
W, [2014-05-25T22:39:57.508445 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims1old is not assigned to a portgroup
W, [2014-05-25T22:39:57.512024 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp2.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:39:57.514584 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp1.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:39:59.362992 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5p1 based on filterSpec
I, [2014-05-25T22:40:15.964660 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:40:15.986937 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - nagios-sl-6.4-10262013 is not assigned to a portgroup
I, [2014-05-25T22:40:17.709243 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5p2 based on filterSpec
I, [2014-05-25T22:40:26.587393 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:40:28.067227 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscwvcms11 based on filterSpec
I, [2014-05-25T22:40:30.242942 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:40:30.244738 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:40:30.244871 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwdcnm11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245022 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims11.syncopatedtech.com is not assigned to a portgroup
W, [2014-05-25T22:40:30.245101 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms12 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245174 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcms11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245249 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p2-1 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245354 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwisilon11_old datastore 2.1_don't power on is not assigned to a portgroup
W, [2014-05-25T22:40:30.245428 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz11-1 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245496 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p2-2 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245565 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz11-2 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245633 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245704 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims11.old is not assigned to a portgroup
W, [2014-05-25T22:40:30.245777 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvums11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245850 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcsso11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245921 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcinv11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.245992 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p1-1 is not assigned to a portgroup
W, [2014-05-25T22:40:30.246061 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss11-2 is not assigned to a portgroup
W, [2014-05-25T22:40:30.246128 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p1-2 is not assigned to a portgroup
W, [2014-05-25T22:40:30.246204 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss11-1 is not assigned to a portgroup
W, [2014-05-25T22:40:30.246272 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcdb11 is not assigned to a portgroup
W, [2014-05-25T22:40:30.258592 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp11.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:40:30.261212 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp12.syncopatedtech.com be havin a problem with vnics
E, [2014-05-25T22:51:41.422157 #19412] ERROR -- VcenterConnect#rescue in to_vcenter: InvalidLogin: Cannot complete login due to an incorrect user name or password. (RbVmomi::Fault)
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/connection.rb:61:in `parse_response'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/connection.rb:90:in `call'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/basic_types.rb:205:in `_call'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/basic_types.rb:74:in `block (2 levels) in init'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:38:in `block in connect'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:36:in `tap'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:36:in `connect'
/home/rpannick/Desktop/vgopher/esxi/lib/vc_collect2.rb:47:in `to_vcenter'
/home/rpannick/Desktop/vgopher/esxi/lib/vc_collect2.rb:25:in `to_vcenter'
vgopher.rb:85:in `get_vcenter_data'
vgopher.rb:107:in `block (2 levels) in <main>'
vgopher.rb:106:in `each'
vgopher.rb:106:in `block in <main>'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:62:in `block in each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/lines.rb:117:in `each'
vgopher.rb:105:in `<main>'
E, [2014-05-25T23:23:58.864711 #20477] ERROR -- VcenterConnect#rescue in to_vcenter: undefined local variable or method `vc_user' for #<VcenterConnect:0x00000001871af8> (NameError)
/home/rpannick/Desktop/vgopher/esxi/lib/vc_collect2.rb:44:in `to_vcenter'
vgopher.rb:85:in `get_vcenter_data'
vgopher.rb:109:in `block (2 levels) in <main>'
vgopher.rb:108:in `each'
vgopher.rb:108:in `block in <main>'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:62:in `block in each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/lines.rb:117:in `each'
vgopher.rb:107:in `<main>'
E, [2014-05-25T23:25:28.183687 #20560] ERROR -- VcenterConnect#rescue in to_vcenter: InvalidLogin: Cannot complete login due to an incorrect user name or password. (RbVmomi::Fault)
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/connection.rb:61:in `parse_response'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/connection.rb:90:in `call'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/basic_types.rb:205:in `_call'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/basic_types.rb:74:in `block (2 levels) in init'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:38:in `block in connect'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:36:in `tap'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/rbvmomi-1.8.1/lib/rbvmomi/vim.rb:36:in `connect'
/home/rpannick/Desktop/vgopher/esxi/lib/vc_collect2.rb:42:in `to_vcenter'
vgopher.rb:85:in `get_vcenter_data'
vgopher.rb:109:in `block (2 levels) in <main>'
vgopher.rb:108:in `each'
vgopher.rb:108:in `block in <main>'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:62:in `block in each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/line_collection.rb:60:in `each'
/home/rpannick/.rvm/gems/ruby-1.9.3-p545@esxi/gems/iniparse-1.3.2/lib/iniparse/lines.rb:117:in `each'
vgopher.rb:107:in `<main>'
I, [2014-05-25T23:26:35.096322 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa0t1 based on filterSpec
I, [2014-05-25T23:27:02.824559 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:27:02.954715 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - tufin13 is not assigned to a portgroup
I, [2014-05-25T23:27:05.298544 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa0t2 based on filterSpec
I, [2014-05-25T23:27:33.519093 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:27:33.609744 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - test03 is not assigned to a portgroup
W, [2014-05-25T23:27:33.654214 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - tufin14 is not assigned to a portgroup
I, [2014-05-25T23:27:36.105478 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from corpvcms11 based on filterSpec
I, [2014-05-25T23:27:37.872002 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:27:37.873855 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpisilon11_3.0 is not assigned to a portgroup
W, [2014-05-25T23:27:37.873956 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcsso11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874046 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t2-2 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874131 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss12-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874215 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t2-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874300 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvums11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874386 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpdcnm11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874473 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpssz11-2 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874540 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t3-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874605 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t3-2 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874706 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss13-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874893 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corparms11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.874979 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t4-2 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875049 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t4-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875118 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpuims11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875186 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcms11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875254 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corparms12 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875322 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t1-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875388 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss11-1 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875453 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcdb11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.875525 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcinv11 is not assigned to a portgroup
W, [2014-05-25T23:27:37.878874 #20676]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - corpesxamp11.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T23:27:37.882155 #20676]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - corpesxdmzt02a.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T23:27:39.598188 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3t1 based on filterSpec
I, [2014-05-25T23:28:13.699277 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:28:13.834263 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - mule3sxa is not assigned to a portgroup
W, [2014-05-25T23:28:13.834701 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ipap3s1 is not assigned to a portgroup
I, [2014-05-25T23:28:16.550279 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3t2 based on filterSpec
I, [2014-05-25T23:28:50.230429 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:28:50.437123 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx2-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T23:28:50.437875 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx6-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T23:28:50.438002 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx4-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T23:28:50.438258 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx8-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T23:28:50.438442 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - nagios-sl-6.4-10262013-vcsa3t2 is not assigned to a portgroup
I, [2014-05-25T23:28:52.703458 #20676]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscevcms1 based on filterSpec
I, [2014-05-25T23:28:55.227672 #20676]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T23:28:55.232725 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscedcnm1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.232832 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceuims1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.232913 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess4-2 is not assigned to a portgroup
W, [2014-05-25T23:28:55.232984 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233062 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceisilon1_old datastore 2.1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233289 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess4-1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233428 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t4-2 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233504 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t4-1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233608 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess2-1 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T23:28:55.233693 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcsso1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233800 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcms1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233892 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevums1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.233983 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcinv1 is not assigned to a portgroup
W, [2014-05-25T23:28:55.234074 #20676]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t1-1 is not assigned to a portgroup
